rate_date,from_currency,to_currency,rate_value
2025-12-03,THB,KHR,35.578383
2025-12-03,KRW,KHR,1314.227199
2025-12-04,USD,KHR,0.99942
2025-12-04,EUR,KHR,0.916873
2025-12-04,JPY,KHR,149.457364
2025-12-04,CNY,KHR,7.206387
2025-12-04,GBP,KHR,0.779769
2025-12-04,THB,KHR,35.47675
2025-12-04,KRW,KHR,1322.33663
2025-12-05,USD,KHR,1.000186
2025-12-05,EUR,KHR,0.924991
2025-12-05,JPY,KHR,147.954166
2025-12-05,CNY,KHR,7.225139
2025-12-05,GBP,KHR,0.783163
2025-12-05,THB,KHR,35.526181
2025-12-05,KRW,KHR,1319.033654
2025-12-08,USD,KHR,0.999519
2025-12-08,EUR,KHR,0.920191
2025-12-08,JPY,KHR,148.654562
2025-12-08,CNY,KHR,7.210402
2025-12-08,GBP,KHR,0.797492
2025-12-08,THB,KHR,35.586302
2025-12-08,KRW,KHR,1318.298328
2025-12-09,USD,KHR,0.998459
2025-12-09,EUR,KHR,0.919014
2025-12-09,JPY,KHR,150.186804
2025-12-09,CNY,KHR,7.24492
2025-12-09,GBP,KHR,0.794783
2025-12-09,THB,KHR,35.630663
2025-12-09,KRW,KHR,1319.218774
2025-12-10,USD,KHR,0.999532
2025-12-10,EUR,KHR,0.917726
2025-12-10,JPY,KHR,149.005485
2025-12-10,CNY,KHR,7.266196
2025-12-10,GBP,KHR,0.78799
2025-12-10,THB,KHR,35.320997
2025-12-10,KRW,KHR,1324.296288
2025-12-11,USD,KHR,0.999901
2025-12-11,EUR,KHR,0.917851
2025-12-11,JPY,KHR,147.151645
2025-12-11,CNY,KHR,7.273885
2025-12-11,GBP,KHR,0.793301
2025-12-11,THB,KHR,35.378922
2025-12-11,KRW,KHR,1321.402388
2025-12-12,USD,KHR,0.998916
2025-12-12,EUR,KHR,0.913741
2025-12-12,JPY,KHR,146.989949
2025-12-12,CNY,KHR,7.26257
2025-12-12,GBP,KHR,0.794171
2025-12-12,THB,KHR,35.467002
2025-12-12,KRW,KHR,1319.447073
2025-12-15,USD,KHR,1.001755
2025-12-15,EUR,KHR,0.916525
2025-12-15,JPY,KHR,148.083036
2025-12-15,CNY,KHR,7.243694
2025-12-15,GBP,KHR,0.792605
2025-12-15,THB,KHR,35.468382
2025-12-15,KRW,KHR,1306.822971
2025-12-16,USD,KHR,0.999233
2025-12-16,EUR,KHR,0.923151
2025-12-16,JPY,KHR,150.354844
2025-12-16,CNY,KHR,7.191617
2025-12-16,GBP,KHR,0.784205
2025-12-16,THB,KHR,35.395081
2025-12-16,KRW,KHR,1319.764871
2025-12-17,USD,KHR,1.002207
2025-12-17,EUR,KHR,0.918685
2025-12-17,JPY,KHR,149.574278
2025-12-17,CNY,KHR,7.216915
2025-12-17,GBP,KHR,0.802254
2025-12-17,THB,KHR,35.435895
2025-12-17,KRW,KHR,1315.271445
2025-12-18,USD,KHR,1.000156
2025-12-18,EUR,KHR,0.913908
2025-12-18,JPY,KHR,150.467282
2025-12-18,CNY,KHR,7.239759
2025-12-18,GBP,KHR,0.786006
2025-12-18,THB,KHR,35.436546
2025-12-18,KRW,KHR,1302.499109
2025-12-19,USD,KHR,0.999444
2025-12-19,EUR,KHR,0.909537
2025-12-19,JPY,KHR,148.961245
2025-12-19,CNY,KHR,7.225648
2025-12-19,GBP,KHR,0.787208
2025-12-19,THB,KHR,35.437926
2025-12-19,KRW,KHR,1312.220114
2025-12-22,USD,KHR,1.001234
2025-12-22,EUR,KHR,0.92662
2025-12-22,JPY,KHR,149.297206
2025-12-22,CNY,KHR,7.273121
2025-12-22,GBP,KHR,0.788547
2025-12-22,THB,KHR,35.467791
2025-12-22,KRW,KHR,1312.342075
2025-12-23,USD,KHR,1.000697
2025-12-23,EUR,KHR,0.922843
2025-12-23,JPY,KHR,147.956596
2025-12-23,CNY,KHR,7.244633
2025-12-23,GBP,KHR,0.787549
2025-12-23,THB,KHR,35.403945
2025-12-23,KRW,KHR,1319.762559
2025-12-24,USD,KHR,0.998081
2025-12-24,EUR,KHR,0.918004
2025-12-24,JPY,KHR,151.759861
2025-12-24,CNY,KHR,7.252617
2025-12-24,GBP,KHR,0.784617
2025-12-24,THB,KHR,35.558934
2025-12-24,KRW,KHR,1320.818808
2025-12-25,USD,KHR,0.999679
2025-12-25,EUR,KHR,0.917305
2025-12-25,JPY,KHR,149.500824
2025-12-25,CNY,KHR,7.222844
2025-12-25,GBP,KHR,0.789179
2025-12-25,THB,KHR,35.578757
2025-12-25,KRW,KHR,1327.5372
2025-12-26,USD,KHR,0.998704
2025-12-26,EUR,KHR,0.917845
2025-12-26,JPY,KHR,151.421864
2025-12-26,CNY,KHR,7.292028
2025-12-26,GBP,KHR,0.791753
2025-12-26,THB,KHR,35.67142
2025-12-26,KRW,KHR,1331.163641
2025-12-29,USD,KHR,0.999868
2025-12-29,EUR,KHR,0.910817
2025-12-29,JPY,KHR,149.426839
2025-12-29,CNY,KHR,7.202868
2025-12-29,GBP,KHR,0.790646
2025-12-29,THB,KHR,35.68597
2025-12-29,KRW,KHR,1322.298033
2025-12-30,USD,KHR,0.999215
2025-12-30,EUR,KHR,0.914621
2025-12-30,JPY,KHR,147.152308
2025-12-30,CNY,KHR,7.184802
2025-12-30,GBP,KHR,0.797711
2025-12-30,THB,KHR,35.59116
2025-12-30,KRW,KHR,1318.789206
2025-12-31,USD,KHR,0.999847
2025-12-31,EUR,KHR,0.919761
2025-12-31,JPY,KHR,149.48597
2025-12-31,CNY,KHR,7.280316
2025-12-31,GBP,KHR,0.791849
2025-12-31,THB,KHR,35.28887
2025-12-31,KRW,KHR,1329.800539
